transaction_id,account_id,transaction_type,amount,transaction_date,channel
4810,85,Loan Payment,15431.39,2025/01/15,Branch
4811,574,Loan Payment,45840.89,2024/03/20,Mobile
4812,797,Withdrawal,15756.45,2025/12/15,Mobile
4813,453,Deposit,9546.65,2024/07/25,Mobile
4814,890,Deposit,19529.87,2023/07/30,Online
4815,985,Loan Payment,32492.56,2023/12/04,Online
4816,470,Deposit,7488.68,2025/07/09,Online
4817,598,Loan Payment,18274.04,2023/04/21,Branch
4818,74,Deposit,15673.67,2023/10/17,Mobile
4819,689,Withdrawal,33909.83,2025/09/01,Online
4820,181,Deposit,3500.28,2023/07/02,Branch
4821,656,Deposit,11452.99,2023/05/16,Branch
4822,256,Deposit,18288.99,2024/07/02,ATM
4823,945,Loan Payment,45553.53,2024/01/23,Online
4824,44,Loan Payment,20994.70,2025/01/31,ATM
4825,305,Loan Payment,7968.60,2024/01/07,ATM
4826,791,Deposit,40442.78,2023/08/13,Online
4827,43,Loan Payment,37449.18,2023/07/14,ATM
4828,726,Loan Payment,15779.10,2024/07/23,Mobile
4829,293,Deposit,26227.76,2024/05/08,ATM
4830,652,Withdrawal,29449.75,2023/01/16,Online
4831,908,Deposit,9816.87,2023/08/10,Branch
4832,500,Loan Payment,46260.09,2024/07/26,Online
4833,50,Deposit,10157.90,2025/03/19,Mobile
4834,849,Withdrawal,48090.09,2024/10/28,Mobile
4835,739,Loan Payment,26152.02,2025/02/04,Online
4836,63,Deposit,25399.86,2024/03/07,Mobile
4837,648,Deposit,7899.41,2023/09/16,Online
4838,273,Loan Payment,38176.89,2025/06/30,ATM
4839,460,Loan Payment,6094.87,2024/11/23,Online
4840,346,Withdrawal,7718.32,2024/12/10,Online
4841,381,Deposit,1976.31,2024/11/13,Online
4842,787,Withdrawal,36605.29,2023/08/12,Online
4843,810,Withdrawal,49858.75,2025/09/17,Online
4844,230,Deposit,14418.13,2024/05/06,Online
4845,819,Loan Payment,17995.85,2024/02/14,Mobile
4846,675,Deposit,33282.41,2023/11/18,ATM
4847,793,Withdrawal,2406.41,2025/09/08,Online
4848,840,Deposit,20303.73,2023/04/21,ATM
4849,391,Loan Payment,38134.78,2023/07/03,Mobile
4850,903,Loan Payment,29558.68,2025/07/09,Online
4851,987,Loan Payment,33805.08,2024/11/20,Branch
4852,214,Loan Payment,25446.71,2024/12/19,Branch
4853,87,Withdrawal,46021.75,2024/09/06,ATM
4854,993,Withdrawal,39258.70,2023/05/16,Mobile
4855,458,Withdrawal,5417.60,2025/04/27,ATM
4856,954,Withdrawal,15551.62,2023/02/25,ATM
4857,471,Loan Payment,15333.32,2024/11/02,Mobile
4858,717,Deposit,21576.08,2023/05/04,Mobile
4859,150,Loan Payment,19690.88,2023/05/20,Online
4860,716,Loan Payment,33396.20,2023/07/26,Online
4861,298,Loan Payment,13298.18,2025/08/31,Mobile
4862,555,Deposit,2550.02,2025/12/07,Branch
4863,373,Loan Payment,34099.58,2025/08/01,Online
4864,607,Loan Payment,16132.67,2023/05/25,Mobile
4865,152,Withdrawal,28323.62,2023/03/08,Mobile
4866,508,Deposit,33275.46,2025/04/21,Mobile
4867,618,Withdrawal,1746.65,2024/08/27,ATM
4868,371,Loan Payment,7896.56,2025/05/12,ATM
4869,256,Loan Payment,24661.80,2025/06/19,Mobile
4870,900,Loan Payment,33033.73,2025/11/29,Mobile
4871,19,Withdrawal,46035.29,2024/11/14,Mobile
4872,886,Deposit,13494.21,2024/06/06,Mobile
4873,370,Withdrawal,6516.77,2023/01/09,Online
4874,161,Loan Payment,23502.20,2023/11/17,ATM
4875,609,Withdrawal,45381.20,2024/04/25,Mobile
4876,593,Withdrawal,27988.25,2023/09/11,ATM
4877,691,Deposit,15705.73,2023/01/08,Online
4878,639,Withdrawal,38205.74,2024/11/16,ATM
4879,685,Withdrawal,15411.96,2023/03/25,Mobile
4880,52,Loan Payment,41893.98,2025/01/01,ATM
4881,780,Loan Payment,11337.31,2024/05/05,Mobile
4882,591,Loan Payment,46586.37,2025/05/10,Online
4883,115,Loan Payment,36996.24,2024/07/14,Mobile
4884,767,Loan Payment,40040.87,2025/06/24,Mobile
4885,111,Loan Payment,49369.71,2025/07/31,Mobile
4886,512,Withdrawal,46102.58,2024/01/28,Online
4887,705,Withdrawal,28012.37,2023/02/24,Online
4888,318,Withdrawal,15244.63,2025/04/24,Online
4889,17,Loan Payment,49004.28,2025/01/17,ATM
4890,20,Withdrawal,49853.06,2023/03/15,ATM
4891,825,Loan Payment,35146.81,2024/04/08,Branch
4892,481,Loan Payment,12164.95,2024/04/22,Branch
4893,762,Deposit,47057.41,2023/03/25,Branch
4894,673,Deposit,583.33,2024/02/07,ATM
4895,838,Withdrawal,35621.70,2023/10/20,Mobile
4896,113,Loan Payment,20841.74,2023/01/17,Mobile
4897,267,Withdrawal,16243.20,2025/07/20,Mobile
4898,518,Withdrawal,28068.91,2024/02/23,ATM
4899,55,Deposit,7704.41,2024/02/28,Online
4900,111,Loan Payment,48719.96,2025/08/22,Mobile
4901,501,Withdrawal,44035.89,2024/08/07,ATM
4902,167,Loan Payment,35677.60,2023/10/06,Online
4903,658,Withdrawal,21786.94,2023/06/07,Mobile
4904,101,Deposit,30850.21,2024/06/20,Mobile
4905,390,Loan Payment,48358.22,2023/01/07,Branch
4906,942,Withdrawal,30539.42,2022/12/22,Branch
4907,616,Loan Payment,21666.49,2023/05/08,ATM
4908,663,Deposit,39348.71,2024/06/23,Online
4909,515,Loan Payment,17507.19,2025/02/27,Branch
4910,174,Loan Payment,35117.64,2023/12/10,ATM
4911,392,Deposit,3433.18,2023/03/13,ATM
4912,468,Deposit,3537.48,2024/05/16,ATM
4913,147,Loan Payment,18573.10,2024/02/13,Mobile
4914,350,Loan Payment,31839.73,2024/08/09,Branch
4915,971,Withdrawal,45989.95,2024/04/16,Branch
4916,133,Loan Payment,26969.39,2023/04/06,ATM
4917,452,Loan Payment,44789.61,2023/05/08,Mobile
4918,522,Withdrawal,19589.60,2025/01/23,Mobile
4919,632,Deposit,17900.83,2023/04/14,Branch
4920,832,Loan Payment,40932.98,2025/04/09,Online
4921,391,Deposit,29793.96,2025/06/13,Branch
4922,993,Loan Payment,10459.97,2022/12/30,Mobile
4923,351,Deposit,42424.26,2024/08/25,Branch
4924,425,Loan Payment,4736.98,2023/08/20,Mobile
4925,938,Withdrawal,17975.89,2023/11/17,Online
4926,930,Withdrawal,30478.83,2024/05/27,Online
4927,821,Withdrawal,29861.91,2025/04/15,Mobile
4928,1000,Loan Payment,22699.26,2023/04/23,Online
4929,801,Withdrawal,18999.15,2025/09/01,ATM
4930,642,Deposit,6386.09,2023/10/29,Branch
4931,607,Withdrawal,40727.79,2023/10/05,Online
4932,727,Withdrawal,48841.75,2025/08/15,Branch
4933,496,Withdrawal,47661.72,2025/06/21,Mobile
4934,545,Deposit,12565.65,2023/07/05,ATM
4935,280,Deposit,28240.28,2025/03/27,Branch
4936,978,Withdrawal,27152.37,2024/09/08,Mobile
4937,254,Withdrawal,41571.81,2022/12/30,Online
4938,353,Withdrawal,13615.32,2025/11/16,ATM
4939,968,Deposit,34669.17,2024/09/13,Mobile
4940,686,Withdrawal,41230.46,2025/11/13,ATM
4941,161,Withdrawal,44594.43,2023/02/06,ATM
4942,620,Withdrawal,8088.24,2025/07/18,ATM
4943,24,Loan Payment,43030.19,2023/01/11,ATM
4944,967,Loan Payment,17965.49,2024/07/31,ATM
4945,114,Deposit,12101.64,2025/09/06,Mobile
4946,103,Withdrawal,48516.06,2024/12/19,Mobile
4947,234,Deposit,12269.88,2025/11/24,Branch
4948,750,Withdrawal,44274.70,2023/05/20,Mobile
4949,526,Deposit,29910.32,2024/06/21,ATM
4950,300,Withdrawal,24325.02,2023/12/02,ATM
4951,947,Withdrawal,23580.02,2024/12/27,Mobile
4952,114,Withdrawal,48244.56,2023/05/02,ATM
4953,281,Deposit,30337.58,2025/03/21,Online
4954,380,Loan Payment,14078.06,2025/03/18,Online
4955,796,Deposit,24525.21,2023/05/20,Branch
4956,195,Loan Payment,2321.54,2025/06/11,Online
4957,791,Deposit,13259.65,2024/04/02,Online
4958,202,Withdrawal,36003.38,2025/03/23,Online
4959,661,Deposit,21446.14,2025/05/14,ATM
4960,338,Withdrawal,44733.38,2024/01/06,Online
4961,762,Loan Payment,21261.34,2023/01/31,Online
4962,955,Loan Payment,45428.85,2024/12/06,ATM
4963,593,Loan Payment,41548.15,2024/01/02,Mobile
4964,252,Loan Payment,19275.46,2025/02/14,Branch
4965,747,Withdrawal,8838.56,2025/05/26,Online
4966,912,Withdrawal,6229.91,2024/10/01,Online
4967,976,Loan Payment,46054.85,2025/06/13,Online
4968,102,Withdrawal,43041.34,2023/06/27,Online
4969,587,Withdrawal,11034.53,2024/07/09,ATM
4970,616,Withdrawal,38202.04,2024/10/19,Mobile
4971,44,Loan Payment,10238.27,2025/08/23,Branch
4972,169,Deposit,39499.88,2023/12/29,Branch
4973,716,Withdrawal,31944.06,2023/01/20,Online
4974,795,Withdrawal,10190.90,2025/09/26,Online
4975,447,Loan Payment,19338.13,2025/03/28,Online
4976,932,Loan Payment,41415.97,2023/07/26,Mobile
4977,654,Withdrawal,16183.65,2023/01/02,Online
4978,789,Deposit,44053.35,2025/05/07,Mobile
4979,724,Withdrawal,18827.60,2024/09/08,Mobile
4980,381,Deposit,16342.91,2024/07/08,Branch
4981,113,Loan Payment,34165.77,2023/08/11,Mobile
4982,177,Loan Payment,48355.03,2023/02/14,ATM
4983,422,Deposit,45561.27,2024/03/29,Branch
4984,313,Deposit,6757.96,2023/09/09,Mobile
4985,125,Loan Payment,12714.96,2024/08/20,Mobile
4986,588,Loan Payment,47914.68,2023/08/04,Branch
4987,706,Withdrawal,41236.11,2023/01/04,ATM
4988,78,Withdrawal,32347.61,2025/03/19,Mobile
4989,102,Deposit,48287.86,2023/01/07,Mobile
4990,110,Loan Payment,32161.08,2024/02/22,Online
4991,608,Loan Payment,45872.46,2024/05/02,Branch
4992,129,Withdrawal,24523.33,2023/08/07,Mobile
4993,683,Deposit,46030.69,2023/08/04,Branch
4994,969,Loan Payment,23843.00,2025/04/04,ATM
4995,308,Deposit,2503.75,2025/09/22,ATM
4996,260,Withdrawal,18054.45,2023/06/08,Mobile
4997,823,Loan Payment,44269.60,2023/02/08,ATM
4998,715,Withdrawal,23776.78,2024/07/12,Mobile
4999,831,Loan Payment,15116.27,2024/05/08,Online
5000,6,Deposit,35955.31,2022/12/30,ATM
5001,305,Loan Payment,31020.21,2024/09/21,Online
5002,462,Withdrawal,29761.72,2023/03/01,Online
5003,72,Deposit,1108.60,2024/06/15,Branch
5004,143,Loan Payment,11336.71,2024/05/29,Branch
5005,686,Withdrawal,17140.73,2025/01/29,Online
5006,712,Loan Payment,3046.78,2025/07/26,Branch
5007,461,Loan Payment,44402.78,2023/04/27,Branch
5008,703,Withdrawal,48716.75,2024/07/23,ATM
5009,448,Deposit,23690.46,2025/09/10,Branch
5010,326,Loan Payment,2720.15,2024/06/12,ATM
5011,686,Deposit,12094.56,2024/12/27,Mobile
5012,961,Withdrawal,7895.03,2024/01/11,ATM
5013,419,Loan Payment,15258.24,2025/02/20,Online
5014,565,Loan Payment,28981.68,2024/02/15,Online
5015,978,Loan Payment,2947.97,2023/07/20,Branch
5016,427,Loan Payment,8800.09,2025/03/27,ATM
5017,624,Withdrawal,41853.92,2024/07/08,Online
5018,480,Deposit,17894.96,2024/09/03,Mobile
5019,8,Loan Payment,20569.56,2024/01/05,Branch
5020,139,Deposit,25129.52,2023/11/14,Mobile
5021,242,Withdrawal,45352.97,2025/12/07,Branch
5022,696,Deposit,31686.61,2025/10/28,ATM
5023,927,Deposit,4499.56,2023/01/31,ATM
5024,722,Loan Payment,4577.67,2022/12/17,Mobile
5025,558,Withdrawal,41807.36,2025/09/24,Branch
5026,248,Withdrawal,3717.87,2024/10/15,Mobile
5027,807,Deposit,47247.17,2024/09/22,Mobile
5028,333,Loan Payment,3175.00,2025/10/19,Online
5029,339,Loan Payment,4876.59,2024/12/14,Branch
5030,22,Loan Payment,27830.77,2023/04/13,ATM
5031,635,Deposit,8734.67,2025/08/05,Mobile
5032,782,Deposit,11031.99,2023/11/03,ATM
5033,829,Loan Payment,26546.64,2023/06/30,Branch
5034,762,Deposit,42045.32,2023/11/02,Mobile
5035,875,Deposit,19081.63,2025/04/11,Online
5036,193,Loan Payment,26365.45,2024/10/07,Branch
5037,923,Withdrawal,32183.29,2023/06/01,Online
5038,12,Deposit,15633.19,2023/09/23,Mobile
5039,893,Deposit,32296.94,2024/10/05,Branch
5040,119,Loan Payment,5863.28,2024/07/11,ATM
5041,619,Loan Payment,4137.30,2024/01/15,ATM
5042,615,Withdrawal,42555.42,2025/08/25,ATM
5043,663,Loan Payment,3676.80,2025/08/14,ATM
5044,155,Withdrawal,9716.90,2025/07/25,Branch
5045,144,Deposit,33803.68,2024/07/29,Mobile
5046,919,Withdrawal,527.50,2025/02/03,Mobile
5047,899,Loan Payment,24187.59,2023/10/18,Online
5048,258,Loan Payment,45922.32,2023/04/08,Mobile
5049,715,Loan Payment,28494.81,2024/04/08,ATM
5050,509,Deposit,42985.10,2025/09/28,Online
5051,824,Deposit,29053.04,2023/02/14,Mobile
5052,180,Loan Payment,18092.46,2025/12/14,Branch
5053,86,Withdrawal,42125.55,2024/06/20,Branch
5054,994,Deposit,10233.47,2025/01/02,ATM
5055,584,Loan Payment,6335.62,2025/11/10,Mobile
5056,443,Withdrawal,17409.64,2023/07/12,Mobile
5057,842,Deposit,17685.98,2024/09/18,Branch
5058,667,Withdrawal,35031.72,2025/01/17,Online
5059,243,Deposit,21241.62,2023/09/26,Branch
5060,331,Deposit,45492.70,2025/12/06,Branch
5061,82,Withdrawal,21942.24,2025/04/05,Mobile
5062,827,Deposit,45507.35,2023/01/16,Online
5063,677,Loan Payment,4734.58,2023/10/21,Online
5064,894,Deposit,17918.05,2023/03/07,Online
5065,947,Withdrawal,49469.77,2025/08/13,Branch
5066,280,Withdrawal,23326.94,2023/11/17,Branch
5067,459,Withdrawal,48337.27,2023/02/03,Mobile
5068,641,Withdrawal,29881.45,2024/07/06,ATM
5069,425,Withdrawal,32101.34,2024/12/13,ATM
5070,192,Deposit,41409.32,2024/03/05,Branch
5071,851,Withdrawal,4547.75,2025/07/03,Branch
5072,296,Loan Payment,23605.98,2024/10/10,Branch
5073,203,Deposit,28894.91,2024/08/23,Mobile
5074,947,Loan Payment,17230.49,2025/08/01,Mobile
5075,209,Loan Payment,3652.55,2024/12/01,ATM
5076,480,Loan Payment,29129.79,2024/09/09,Online
5077,837,Loan Payment,42044.25,2024/04/15,Online
5078,425,Deposit,23155.01,2025/03/01,ATM
5079,659,Withdrawal,36399.45,2022/12/27,Mobile
5080,974,Withdrawal,38217.66,2023/02/28,Online
5081,136,Withdrawal,25753.67,2024/07/25,Online
5082,82,Deposit,2403.16,2025/01/04,Online
5083,993,Deposit,1056.62,2024/03/05,ATM
5084,505,Withdrawal,45301.79,2024/01/14,Branch
5085,192,Withdrawal,40950.74,2025/11/18,Mobile
5086,153,Loan Payment,38354.72,2024/07/03,Branch
5087,57,Withdrawal,17554.17,2024/12/27,Mobile
5088,220,Withdrawal,49586.05,2024/01/02,Branch
5089,560,Withdrawal,48089.66,2023/02/23,ATM
5090,53,Loan Payment,35140.93,2025/03/01,Online
5091,481,Loan Payment,3060.16,2024/11/29,Branch
5092,336,Loan Payment,2413.73,2023/05/24,Mobile
5093,297,Withdrawal,4848.05,2023/05/12,ATM
5094,896,Loan Payment,12818.71,2023/07/14,Branch
5095,925,Loan Payment,40614.73,2024/12/12,Branch
5096,115,Loan Payment,44973.53,2024/10/28,Branch
5097,296,Withdrawal,23416.83,2024/10/23,ATM
5098,811,Loan Payment,2979.13,2024/04/05,ATM
5099,979,Withdrawal,10512.87,2025/01/05,Mobile
5100,12,Withdrawal,10381.12,2023/04/21,Online
5101,319,Loan Payment,38310.29,2024/01/09,ATM
5102,463,Withdrawal,15964.07,2023/09/01,Branch
5103,489,Withdrawal,31736.52,2023/06/26,Branch
5104,871,Withdrawal,20473.67,2023/03/16,ATM
5105,663,Deposit,39668.03,2023/09/13,Online
5106,526,Loan Payment,30934.61,2024/03/08,Mobile
5107,968,Withdrawal,46120.51,2023/11/28,Mobile
5108,986,Withdrawal,26672.30,2024/03/09,Online
5109,220,Withdrawal,13596.09,2025/06/02,ATM
5110,420,Deposit,6519.84,2025/10/28,ATM
5111,721,Loan Payment,48582.38,2023/06/23,Mobile
5112,936,Deposit,24935.77,2024/09/11,ATM
5113,859,Loan Payment,17906.79,2024/07/27,ATM
5114,879,Withdrawal,15068.95,2023/12/06,Online
5115,172,Deposit,17799.34,2023/02/27,Online
5116,731,Deposit,41387.38,2025/06/15,Branch
5117,939,Deposit,28057.10,2023/06/26,Branch
5118,297,Loan Payment,14621.41,2024/01/28,Online
5119,855,Loan Payment,36513.93,2024/08/28,Branch
5120,388,Withdrawal,40954.88,2025/09/28,Online
5121,273,Deposit,30758.08,2023/03/18,Mobile
5122,189,Deposit,2957.79,2023/02/02,Online
5123,461,Withdrawal,27507.34,2025/11/11,Mobile
5124,58,Withdrawal,24748.17,2025/01/28,ATM
5125,299,Withdrawal,6409.12,2025/07/19,Online
5126,885,Withdrawal,22086.73,2023/08/06,Online
5127,335,Deposit,10899.85,2023/03/26,Branch
5128,623,Withdrawal,45542.72,2023/12/24,Mobile
5129,752,Withdrawal,9685.82,2025/08/07,Mobile
5130,829,Deposit,41059.35,2023/01/07,ATM
5131,388,Deposit,24056.76,2022/12/28,Branch
5132,342,Loan Payment,32687.09,2025/06/03,Online
5133,591,Withdrawal,7963.80,2025/01/11,Online
5134,927,Withdrawal,21405.11,2023/04/03,Branch
5135,457,Deposit,34449.74,2023/04/18,Mobile
5136,887,Loan Payment,44765.37,2024/07/20,Online
5137,521,Withdrawal,39293.78,2025/04/25,Branch
5138,78,Withdrawal,31558.07,2023/07/10,Branch
5139,694,Loan Payment,3331.89,2024/09/08,Online
5140,158,Withdrawal,42126.83,2025/11/02,Mobile
5141,471,Loan Payment,8247.61,2024/08/17,Mobile
5142,450,Loan Payment,25522.00,2023/09/10,ATM
5143,879,Loan Payment,28811.92,2023/11/22,Mobile
5144,712,Deposit,46001.44,2024/10/25,Branch
5145,389,Loan Payment,14360.38,2025/07/02,Mobile
5146,241,Deposit,46635.99,2023/02/26,Online
5147,710,Loan Payment,20715.90,2025/08/15,Branch
5148,200,Deposit,40641.02,2023/02/07,Mobile
5149,858,Loan Payment,25657.90,2025/03/03,Branch
5150,323,Deposit,36814.72,2023/01/22,Mobile
5151,608,Withdrawal,47572.31,2024/10/12,Branch
5152,961,Deposit,40074.23,2024/11/24,Branch
5153,782,Withdrawal,13404.36,2025/02/20,Mobile
5154,467,Deposit,17830.97,2024/08/31,ATM
5155,317,Deposit,7602.70,2024/06/13,ATM
5156,138,Loan Payment,18804.06,2025/08/21,ATM
5157,751,Withdrawal,14040.10,2023/10/26,Mobile
5158,414,Loan Payment,7648.37,2024/06/22,Mobile
5159,993,Withdrawal,40937.97,2024/09/12,Mobile
5160,963,Deposit,49860.50,2024/07/10,Branch
5161,93,Deposit,31558.00,2025/01/11,ATM
5162,217,Deposit,24112.03,2023/03/10,Mobile
5163,335,Deposit,23777.41,2025/07/28,Branch
5164,72,Withdrawal,46995.69,2023/04/04,Mobile
5165,419,Loan Payment,46775.72,2025/02/20,Online
5166,607,Deposit,44423.36,2024/11/27,Mobile
5167,769,Withdrawal,4733.45,2025/06/30,Mobile
5168,634,Loan Payment,18131.94,2024/05/04,Branch
5169,293,Loan Payment,48836.80,2024/04/03,Online
5170,805,Deposit,20618.59,2023/09/01,Branch
5171,888,Loan Payment,27305.25,2025/06/24,Mobile
5172,17,Loan Payment,29654.06,2024/05/25,Mobile
5173,139,Withdrawal,17910.80,2025/08/28,Branch
5174,475,Withdrawal,14208.50,2024/12/26,Branch
5175,671,Loan Payment,42677.63,2024/10/29,Online
5176,737,Withdrawal,46474.99,2025/07/23,ATM
5177,895,Deposit,6996.71,2025/07/02,Mobile
5178,411,Loan Payment,43642.08,2024/10/16,Mobile
5179,632,Loan Payment,40526.82,2023/06/16,Branch
5180,18,Loan Payment,38957.77,2024/04/16,Mobile
5181,342,Deposit,47948.83,2025/04/28,ATM
5182,905,Deposit,2234.74,2025/06/14,Mobile
5183,636,Deposit,8713.63,2024/04/21,ATM
5184,830,Loan Payment,47390.26,2024/05/25,Mobile
5185,126,Deposit,46020.84,2025/05/21,Online
5186,296,Loan Payment,30487.45,2025/07/11,Branch
5187,808,Withdrawal,48816.26,2023/08/06,ATM
5188,399,Deposit,47243.20,2023/07/26,ATM
5189,9,Withdrawal,2707.28,2024/08/19,Branch
5190,408,Withdrawal,26686.05,2024/12/11,Mobile
5191,97,Loan Payment,20246.93,2025/07/29,Online
5192,356,Loan Payment,29542.80,2023/07/27,Online
5193,77,Withdrawal,42125.82,2024/02/17,Branch
5194,275,Deposit,14512.06,2023/01/16,Branch
5195,697,Withdrawal,39447.47,2023/11/11,Branch
5196,930,Deposit,14469.95,2024/11/10,Mobile
5197,974,Deposit,7214.41,2023/12/16,Mobile
5198,110,Loan Payment,23682.62,2023/04/25,ATM
5199,203,Loan Payment,9164.64,2024/04/30,Online
5200,553,Loan Payment,22034.15,2023/03/16,Online
5201,250,Loan Payment,22597.85,2023/04/21,Branch
5202,994,Loan Payment,31623.63,2024/09/08,Branch
5203,779,Loan Payment,14560.54,2024/04/11,Online
5204,673,Deposit,41493.87,2025/10/11,Branch
5205,186,Deposit,24495.28,2023/03/04,Online
5206,436,Deposit,15356.93,2023/10/11,Mobile
5207,238,Deposit,8138.12,2023/03/07,ATM
5208,721,Loan Payment,44745.13,2025/08/15,Online
5209,722,Deposit,39882.43,2024/02/15,Online
5210,969,Deposit,47954.32,2024/01/05,Branch
5211,679,Withdrawal,41329.71,2024/01/30,Online
5212,531,Withdrawal,32919.29,2024/11/14,Online
5213,570,Withdrawal,40290.52,2023/11/08,Branch
5214,69,Deposit,40113.75,2023/06/29,Online
5215,454,Deposit,38069.37,2023/11/06,Online
5216,73,Loan Payment,43160.73,2023/09/21,Online
5217,28,Deposit,49351.69,2023/01/31,Online
5218,588,Withdrawal,33591.79,2023/12/10,ATM
5219,967,Withdrawal,22757.73,2025/03/16,Online
5220,664,Deposit,23541.92,2023/12/12,Mobile
5221,876,Deposit,1762.78,2023/06/11,ATM
5222,440,Withdrawal,8245.22,2024/05/01,Branch
5223,297,Withdrawal,13781.49,2023/10/15,Online
5224,344,Withdrawal,48839.01,2024/03/23,Mobile
5225,947,Deposit,32702.75,2025/08/13,Online
5226,322,Loan Payment,3615.17,2023/01/23,Online
5227,517,Deposit,16462.64,2024/12/31,Online
5228,828,Loan Payment,47634.34,2024/10/24,Branch
5229,432,Withdrawal,36490.45,2023/03/06,Branch
5230,906,Withdrawal,26449.26,2025/09/14,Online
5231,773,Deposit,15126.50,2023/11/20,Branch
5232,336,Withdrawal,30701.56,2023/03/15,ATM
5233,435,Withdrawal,22591.35,2024/07/24,Online
5234,854,Deposit,44856.36,2025/02/04,ATM
5235,141,Deposit,10621.26,2025/04/25,Branch
5236,344,Deposit,12658.96,2025/01/13,ATM
5237,160,Deposit,5039.86,2025/11/30,ATM
5238,655,Withdrawal,12881.74,2025/10/13,Mobile
5239,185,Deposit,22804.26,2023/05/21,Online
5240,308,Withdrawal,16566.80,2023/01/06,Branch
5241,739,Withdrawal,21705.10,2023/07/15,ATM
5242,622,Loan Payment,48923.23,2024/01/26,Mobile
5243,31,Deposit,39317.51,2023/01/04,ATM
5244,627,Loan Payment,29198.47,2023/10/19,Online
5245,296,Withdrawal,40496.19,2025/01/26,Online
5246,701,Loan Payment,7765.57,2025/01/15,Online
5247,596,Loan Payment,4094.10,2025/11/19,Online
5248,667,Withdrawal,27183.32,2024/05/17,Online
5249,972,Deposit,25350.58,2023/09/02,Online
5250,59,Loan Payment,21288.71,2024/11/16,Mobile
5251,713,Withdrawal,13141.78,2025/09/02,Branch
5252,605,Loan Payment,37853.04,2023/11/06,Branch
5253,981,Deposit,45077.59,2025/03/21,Mobile
5254,690,Deposit,3932.83,2024/03/22,Online
5255,302,Loan Payment,40916.19,2023/09/10,Branch
5256,94,Loan Payment,46622.68,2023/04/03,Branch
5257,514,Loan Payment,44728.92,2025/01/10,Mobile
5258,591,Loan Payment,38272.79,2023/09/18,Branch
5259,23,Withdrawal,1512.39,2023/02/09,Online
5260,567,Deposit,38027.40,2024/11/15,Mobile
5261,492,Loan Payment,42740.49,2023/05/14,ATM
5262,883,Deposit,9323.77,2023/02/17,Branch
5263,797,Loan Payment,42945.33,2025/09/01,Branch
5264,766,Loan Payment,29833.46,2024/07/02,ATM
5265,55,Loan Payment,17719.67,2025/08/05,Branch
5266,268,Loan Payment,32693.88,2024/06/04,Branch
5267,831,Withdrawal,12601.47,2023/10/28,Branch
5268,158,Loan Payment,7659.71,2025/11/06,Branch
5269,893,Loan Payment,31791.13,2023/01/12,Mobile
5270,992,Loan Payment,40793.78,2024/04/01,Branch
5271,580,Deposit,46824.08,2023/08/10,Branch
5272,791,Deposit,42566.07,2024/09/18,Mobile
5273,285,Withdrawal,27603.63,2024/05/02,ATM
5274,752,Withdrawal,10820.22,2024/12/09,ATM
5275,142,Withdrawal,29066.62,2024/11/09,Mobile
5276,320,Withdrawal,6805.66,2023/03/27,ATM
5277,639,Deposit,17829.67,2024/06/29,ATM
5278,894,Loan Payment,46562.30,2023/06/25,ATM
5279,448,Withdrawal,31425.66,2024/11/18,Branch
5280,671,Deposit,14727.46,2025/08/03,Online
5281,986,Deposit,14361.57,2024/02/13,Mobile
5282,339,Loan Payment,36687.47,2024/06/25,Mobile
5283,821,Withdrawal,13550.63,2023/10/10,Mobile
5284,732,Loan Payment,34141.82,2023/04/05,Online
